dialogue_id,intra_dialogue_id,target,question,answer,candidates,candidates_scores,p_distribuition
68,2,swimsuit,Is your item typically worn during sleep?,No.,"[{'camisole', 'shoes', 'swimsuit'}, {'nightgown', 'swimsuit'}, {'camisole', 'swimsuit'}, {'camisole', 'swimsuit'}, {'camisole', 'swimsuit'}, {'camisole', 'swimsuit'}, {'camisole', 'shoes', 'swimsuit'}, {'camisole', 'shoes', 'swimsuit'}, {'camisole', 'swimsuit'}, {'camisole', 'swimsuit'}, {'camisole', 'swimsuit'}, {'shoes'}, {'shoes'}, {'camisole', 'shoes', 'swimsuit'}, {'shoes'}, {'camisole', 'swimsuit'}, {'camisole', 'swimsuit'}, {'camisole', 'shoes', 'swimsuit'}, {'camisole', 'swimsuit'}, {'shoes'}]","{'camisole': 6.666666666666666, 'shoes': 5.666666666666667, 'swimsuit': 7.166666666666666, 'nightgown': 0.5}","{'camisole': 0.3333, 'shoes': 0.2833, 'swimsuit': 0.3583, 'nightgown': 0.025}"
68,3,swimsuit,Is your item typically worn as part of a swim outfit?,Yes! That's correct.,"[{'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}, {'swimsuit'}]",{'swimsuit': 20.0},{'swimsuit': 1.0}
69,0,broccoli,Is your item a type of clothing?,No.,"[{'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}]","{'mushroom': 5.0, 'cucumber': 5.0, 'broccoli': 5.0, 'peas': 5.0}","{'mushroom': 0.25, 'cucumber': 0.25, 'broccoli': 0.25, 'peas': 0.25}"
69,1,broccoli,Is your item a type of vegetable?,Yes.,"[{'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}, {'mushroom', 'cucumber', 'broccoli', 'peas'}]","{'mushroom': 5.0, 'cucumber': 5.0, 'broccoli': 5.0, 'peas': 5.0}","{'mushroom': 0.25, 'cucumber': 0.25, 'broccoli': 0.25, 'peas': 0.25}"
69,2,broccoli,Is your item a type of broccoli?,Yes! That's correct.,"[{'mushroom', 'cucumber', 'broccoli', 'peas'}, {'broccoli'}, {'broccoli', 'cucumber'}, {'broccoli', 'cucumber'}, {'broccoli', 'cucumber'}, {'broccoli', 'cucumber'}, {'broccoli', 'cucumber'}, {'broccoli'}, {'broccoli'}, {'broccoli', 'cucumber'}, {'broccoli', 'cucumber'}, {'broccoli', 'cucumber'}, {'broccoli', 'cucumber'}, {'broccoli', 'cucumber'}, {'broccoli', 'cucumber'}, {'broccoli', 'cucumber'}, {'broccoli', 'cucumber'}, {'broccoli', 'cucumber'}, {'broccoli', 'cucumber'}, {'broccoli', 'cucumber'}]","{'mushroom': 0.25, 'cucumber': 8.25, 'broccoli': 11.25, 'peas': 0.25}","{'mushroom': 0.0125, 'cucumber': 0.4125, 'broccoli': 0.5625, 'peas': 0.0125}"
70,0,onions,Is the item you are thinking of a type of clothing?,No.,"[{'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions', 'olive'}]","{'pumpkin': 5.0, 'potato': 5.0, 'onions': 5.0, 'olive': 5.0}","{'pumpkin': 0.25, 'potato': 0.25, 'onions': 0.25, 'olive': 0.25}"
70,1,onions,Is the item you are thinking of a vegetable?,Yes.,"[{'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions'}, {'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions'}, {'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions', 'olive'}, {'pumpkin', 'potato', 'onions', 'olive'}]","{'pumpkin': 5.166666666666667, 'potato': 5.166666666666667, 'onions': 5.166666666666667, 'olive': 4.5}","{'pumpkin': 0.2583, 'potato': 0.2583, 'onions': 0.2583, 'olive': 0.225}"
70,2,onions,Is the item you are thinking of in the onion family?,Yes.,"[{'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}]",{'onions': 20.0},{'onions': 1.0}
70,3,onions,Is the item you are thinking of a leek?,No.,"[{'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}]",{'onions': 20.0},{'onions': 1.0}
70,4,onions,Is the item you are thinking of an onion?,Yes! That's correct.,"[{'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}, {'onions'}]",{'onions': 20.0},{'onions': 1.0}
71,0,cauliflower,Is your item clothing?,No.,"[{'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}]","{'beans': 5.0, 'cabbage': 5.0, 'cauliflower': 5.0, 'peas': 5.0}","{'beans': 0.25, 'cabbage': 0.25, 'cauliflower': 0.25, 'peas': 0.25}"
71,1,cauliflower,Is your item a vegetable?,Yes.,"[{'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'beans', 'cabbage', 'cauliflower', 'peas'}]","{'beans': 5.0, 'cabbage': 5.0, 'cauliflower': 5.0, 'peas': 5.0}","{'beans': 0.25, 'cabbage': 0.25, 'cauliflower': 0.25, 'peas': 0.25}"
71,2,cauliflower,Is your item a bean?,No.,"[{'cauliflower'}, {'cabbage', 'cauliflower', 'peas'}, {'cabbage', 'cauliflower', 'peas'}, {'cabbage', 'cauliflower', 'peas'}, {'cabbage', 'cauliflower', 'peas'}, {'cabbage', 'cauliflower', 'peas'}, {'cabbage', 'cauliflower', 'peas'}, {'cabbage', 'cauliflower', 'peas'}, {'cauliflower'}, {'cabbage', 'cauliflower', 'peas'}, {'cabbage', 'cauliflower', 'peas'}, {'cabbage', 'cauliflower', 'peas'}, {'cauliflower'}, {'cauliflower'}, {'cabbage', 'cauliflower', 'peas'}, {'cauliflower'}, {'cauliflower'}, {'cauliflower'}, {'cauliflower'}, {'cauliflower'}]","{'cauliflower': 12.666666666666666, 'cabbage': 3.666666666666667, 'peas': 3.666666666666667}","{'cauliflower': 0.6333, 'cabbage': 0.1833, 'peas': 0.1833}"
71,3,cauliflower,Is your item a cauliflower?,Yes! That's correct.,"[{'beans', 'cabbage', 'cauliflower', 'peas'}, {'cauliflower'}, {'cauliflower'}, {'bra', 'tie', 'peas', 'beans', 'belt', 'shoes', 'cabbage'}, {'cabbage', 'cauliflower', 'peas'}, {'cabbage', 'peas'}, {'cabbage', 'peas'}, {'bra', 'tie', 'peas', 'beans', 'belt', 'shoes', 'cabbage'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'cauliflower'}, {'cabbage', 'peas'}, {'cauliflower'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'cabbage', 'cauliflower', 'peas'}, {'bra', 'cauliflower', 'beans', 'shoes', 'cabbage', 'peas', 'belt', 'tie'}, {'cabbage', 'cauliflower', 'peas'}, {'cauliflower'}, {'beans', 'cabbage', 'cauliflower', 'peas'}, {'cauliflower'}, {'cabbage', 'cauliflower', 'peas'}]","{'beans': 1.4107142857142856, 'cabbage': 4.2440476190476195, 'cauliflower': 8.458333333333334, 'peas': 4.2440476190476195, 'bra': 0.4107142857142857, 'tie': 0.4107142857142857, 'belt': 0.4107142857142857, 'shoes': 0.4107142857142857}","{'beans': 0.0705, 'cabbage': 0.2122, 'cauliflower': 0.4229, 'peas': 0.2122, 'bra': 0.0205, 'tie': 0.0205, 'belt': 0.0205, 'shoes': 0.0205}"
72,0,spear,Is the item you are thinking of a weapon?,Yes.,"[{'shotgun', 'revolver'}, {'shotgun', 'revolver'}, {'shotgun', 'revolver', 'spear', 'stick'}, {'shotgun', 'revolver', 'spear', 'stick'}, {'shotgun', 'revolver'}, {'shotgun', 'revolver', 'spear', 'stick'}, {'shotgun', 'revolver', 'spear', 'stick'}, {'shotgun', 'revolver', 'spear', 'stick'}, {'shotgun', 'revolver'}, {'shotgun', 'revolver', 'spear', 'stick'}, {'shotgun', 'revolver', 'spear', 'stick'}, {'shotgun', 'revolver', 'spear', 'stick'}, {'shotgun', 'revolver', 'spear', 'stick'}, {'shotgun', 'revolver'}, {'shotgun', 'revolver'}, {'shotgun', 'revolver', 'spear', 'stick'}, {'shotgun', 'revolver', 'spear', 'stick'}, {'shotgun', 'revolver'}, {'shotgun', 'revolver', 'spear', 'stick'}, {'shotgun', 'revolver', 'spear', 'stick'}]","{'shotgun': 6.75, 'revolver': 6.75, 'spear': 3.25, 'stick': 3.25}","{'shotgun': 0.3375, 'revolver': 0.3375, 'spear': 0.1625, 'stick': 0.1625}"
72,1,spear,Is the item a revolver?,No.,"[{'spear', 'shotgun', 'stick'}, {'shotgun', 'stick', 'spear'}, {'grapefruit', 'spear', 'raisin', 'shotgun', 'pumpkin', 'stick', 'prune'}, {'shotgun', 'stick', 'spear'}, {'spear', 'shotgun', 'stick'}, {'shotgun', 'stick', 'spear'}, {'shotgun', 'stick', 'spear'}, {'spear', 'shotgun', 'stick'}, {'shotgun', 'stick', 'spear'}, {'shotgun', 'stick', 'spear'}, {'shotgun', 'stick', 'spear'}, {'shotgun', 'stick', 'spear'}, {'shotgun', 'stick', 'spear'}, {'shotgun', 'stick', 'spear'}, {'shotgun', 'stick', 'spear'}, {'shotgun', 'stick', 'spear'}, {'spear', 'shotgun', 'stick'}, {'spear', 'shotgun', 'stick'}, {'shotgun', 'stick', 'spear'}, {'shotgun', 'stick', 'spear'}]","{'spear': 6.4761904761904745, 'shotgun': 6.4761904761904745, 'stick': 6.4761904761904745, 'grapefruit': 0.14285714285714285, 'raisin': 0.14285714285714285, 'pumpkin': 0.14285714285714285, 'prune': 0.14285714285714285}","{'spear': 0.3238, 'shotgun': 0.3238, 'stick': 0.3238, 'grapefruit': 0.0071, 'raisin': 0.0071, 'pumpkin': 0.0071, 'prune': 0.0071}"
72,2,spear,Is the item a shotgun?,No.,"[{'None'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'shotgun', 'revolver'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'None'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}]","{'None': 2.0, 'stick': 8.5, 'spear': 8.5, 'shotgun': 0.5, 'revolver': 0.5}","{'None': 0.1, 'stick': 0.425, 'spear': 0.425, 'shotgun': 0.025, 'revolver': 0.025}"
72,3,spear,Is the item a spear?,Yes! That's correct.,"[{'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}]",{'spear': 20.0},{'spear': 1.0}
73,0,grenade,Is your item a fruit?,No.,"[{'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}]","{'cannon': 5.0, 'gun': 5.0, 'rocket': 5.0, 'grenade': 5.0}","{'cannon': 0.25, 'gun': 0.25, 'rocket': 0.25, 'grenade': 0.25}"
73,1,grenade,Is your item a weapon?,Yes.,"[{'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}]","{'cannon': 5.0, 'gun': 5.0, 'rocket': 5.0, 'grenade': 5.0}","{'cannon': 0.25, 'gun': 0.25, 'rocket': 0.25, 'grenade': 0.25}"
73,2,grenade,Is your item something that is used for close combat?,No.,"[{'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}, {'cannon', 'gun', 'rocket', 'grenade'}]","{'cannon': 5.0, 'gun': 5.0, 'rocket': 5.0, 'grenade': 5.0}","{'cannon': 0.25, 'gun': 0.25, 'rocket': 0.25, 'grenade': 0.25}"
73,3,grenade,Is your item designed to be thrown?,Yes.,"[{'rocket', 'grenade'}, {'grenade'}, {'rocket', 'grenade'}, {'grenade'}, {'rocket', 'grenade'}, {'grenade'}, {'rocket'}, {'grenade'}, {'grenade'}, {'grenade'}, {'rocket', 'grenade'}, {'grenade'}, {'grenade'}, {'rocket', 'grenade'}, {'grenade'}, {'grenade'}, {'rocket', 'grenade'}, {'grenade'}, {'rocket', 'grenade'}, {'rocket', 'grenade'}]","{'rocket': 5.0, 'grenade': 15.0}","{'rocket': 0.25, 'grenade': 0.75}"
73,4,grenade,Is your item a grenade?,Yes! That's correct.,"[{'grenade'}, {'grenade'}, {'grenade'}, {'grenade'}, {'grenade'}, {'grenade'}, {'grenade'}, {'grenade'}, {'grenade'}, {'grenade'}, {'grenade'}, {'grenade'}, {'grenade'}, {'grenade'}, {'grenade'}, {'grenade'}, {'grenade'}, {'grenade'}, {'cannon', 'rocket', 'grenade'}, {'grenade'}]","{'grenade': 19.333333333333332, 'cannon': 0.3333333333333333, 'rocket': 0.3333333333333333}","{'grenade': 0.9667, 'cannon': 0.0167, 'rocket': 0.0167}"
74,0,bomb,Is the item you are thinking of a fruit?,No.,"[{'stone', 'crossbow', 'bomb', 'rock'}, {'stone', 'crossbow', 'bomb', 'rock'}, {'stone', 'crossbow', 'bomb', 'rock'}, {'stone', 'crossbow', 'bomb', 'rock'}, {'stone', 'crossbow', 'bomb', 'rock'}, {'stone', 'crossbow', 'bomb', 'rock'}, {'stone', 'crossbow', 'bomb', 'rock'}, {'stone', 'crossbow', 'bomb', 'rock'}, {'stone', 'crossbow', 'bomb', 'rock'}, {'stone', 'crossbow', 'bomb', 'rock'}, {'stone', 'crossbow', 'bomb', 'rock'}, {'stone', 'crossbow', 'bomb', 'rock'}, {'stone', 'crossbow', 'bomb', 'rock'}, {'stone', 'crossbow', 'bomb', 'rock'}, {'stone', 'crossbow', 'bomb', 'rock'}, {'stone', 'crossbow', 'bomb', 'rock'}, {'stone', 'crossbow', 'bomb', 'rock'}, {'stone', 'crossbow', 'bomb', 'rock'}, {'stone', 'crossbow', 'bomb', 'rock'}, {'stone', 'crossbow', 'bomb', 'rock'}]","{'stone': 5.0, 'crossbow': 5.0, 'bomb': 5.0, 'rock': 5.0}","{'stone': 0.25, 'crossbow': 0.25, 'bomb': 0.25, 'rock': 0.25}"
74,1,bomb,Is the item you are thinking of a weapon?,No.,"[{'stone', 'bomb', 'rock'}, {'stone', 'bomb', 'rock'}, {'stone', 'crossbow', 'bomb', 'rock'}, {'stone', 'crossbow', 'bomb', 'rock'}, {'stone', 'bomb', 'rock'}, {'stone', 'bomb', 'rock'}, {'stone', 'crossbow', 'bomb', 'rock'}, {'stone', 'bomb', 'rock'}, {'stone', 'bomb', 'rock'}, {'stone', 'crossbow', 'bomb', 'rock'}, {'stone', 'bomb', 'rock'}, {'stone', 'crossbow', 'bomb', 'rock'}, {'stone', 'bomb', 'rock'}, {'stone', 'crossbow', 'bomb', 'rock'}, {'stone', 'bomb', 'rock'}, {'stone', 'bomb', 'rock'}, {'stone', 'bomb', 'rock'}, {'stone', 'crossbow', 'bomb', 'rock'}, {'stone', 'crossbow', 'bomb', 'rock'}, {'stone', 'crossbow', 'bomb', 'rock'}]","{'stone': 5.916666666666666, 'bomb': 5.916666666666666, 'rock': 5.916666666666666, 'crossbow': 2.25}","{'stone': 0.2958, 'bomb': 0.2958, 'rock': 0.2958, 'crossbow': 0.1125}"
74,2,bomb,Is the item you are thinking of hard and solid?,Yes.,"[{'stone', 'bomb', 'rock'}, {'pumpkin', 'rock', 'stone'}, {'stone', 'bomb', 'rock'}, {'stone', 'bomb', 'rock'}, {'stone', 'bomb', 'rock'}, {'stone', 'bomb', 'rock'}, {'stone', 'bomb', 'rock'}, {'pumpkin', 'rock', 'stone'}, {'stone', 'bomb', 'rock'}, {'stone', 'crossbow', 'rock'}, {'stone', 'bomb', 'rock'}, {'stone', 'bomb', 'rock'}, {'pumpkin', 'bomb', 'rock', 'stone'}, {'stone', 'crossbow', 'rock'}, {'stone', 'bomb', 'rock'}, {'stone', 'bomb', 'rock'}, {'stone', 'bomb', 'rock'}, {'stone', 'crossbow', 'rock'}, {'stone', 'bomb', 'rock'}, {'stone', 'crossbow', 'rock'}]","{'stone': 6.583333333333331, 'bomb': 4.583333333333333, 'rock': 6.583333333333331, 'pumpkin': 0.9166666666666666, 'crossbow': 1.3333333333333333}","{'stone': 0.3292, 'bomb': 0.2292, 'rock': 0.3292, 'pumpkin': 0.0458, 'crossbow': 0.0667}"
74,3,bomb,Is the item you are thinking of used for decoration or consumption?,No.,"[{'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'bomb', 'rock'}]","{'stone': 9.833333333333334, 'rock': 9.833333333333334, 'bomb': 0.3333333333333333}","{'stone': 0.4917, 'rock': 0.4917, 'bomb': 0.0167}"
74,4,bomb,Is the item you are thinking of found in nature?,No.,"[{'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'bomb', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'bomb', 'rock'}, {'stone', 'rock'}, {'stone', 'bomb', 'rock'}, {'stone', 'bomb', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'bomb'}, {'stone', 'rock'}, {'stone', 'bomb', 'rock'}, {'stone', 'bomb', 'rock'}, {'stone', 'rock'}, {'bomb'}, {'stone', 'bomb', 'rock'}, {'stone', 'rock'}]","{'stone': 7.833333333333333, 'rock': 7.833333333333333, 'bomb': 4.333333333333333}","{'stone': 0.3917, 'rock': 0.3917, 'bomb': 0.2167}"
74,5,bomb,Is the item you are thinking of used in construction or landscaping?,No.,"[{'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}, {'stone', 'rock'}]","{'stone': 10.0, 'rock': 10.0}","{'stone': 0.5, 'rock': 0.5}"
