dialogue_id,target,intra_dialogue_id,question,answer,candidates,candidates_scores,p_distribuition
69,broccoli,1,Is the item you have a vegetable?,Yes.,"[{'cucumber', 'peas', 'broccoli'}, {'peas', 'broccoli'}, {'cucumber', 'peas', 'broccoli'}, {'cucumber', 'peas', 'broccoli', 'mushroom'}, {'peas', 'broccoli', 'mushroom'}]","{'cucumber': 0.9166666666666666, 'peas': 1.7499999999999998, 'broccoli': 1.7499999999999998, 'mushroom': 0.5833333333333333}","{'cucumber': 0.1833, 'peas': 0.35, 'broccoli': 0.35, 'mushroom': 0.1167}"
69,broccoli,2,Is the item you have green in color?,Yes.,"[{'peas', 'broccoli', 'mushroom', 'cucumber'}, {'peas', 'broccoli'}, {'peas', 'broccoli'}, {'peas', 'broccoli', 'mushroom', 'cucumber'}, {'peas', 'broccoli'}]","{'peas': 2.0, 'broccoli': 2.0, 'mushroom': 0.5, 'cucumber': 0.5}","{'peas': 0.4, 'broccoli': 0.4, 'mushroom': 0.1, 'cucumber': 0.1}"
69,broccoli,3,Is the item you have usually eaten raw?,No.,"[{'cucumber', 'broccoli'}, {'cucumber', 'broccoli'}, {'cucumber', 'broccoli'}, {'broccoli', 'mushroom'}, {'cucumber', 'broccoli'}]","{'cucumber': 2.0, 'broccoli': 2.5, 'mushroom': 0.5}","{'cucumber': 0.4, 'broccoli': 0.5, 'mushroom': 0.1}"
69,broccoli,4,Is the item you have usually cooked or boiled before eating?,Yes.,"[{'cucumber', 'broccoli'}, {'cucumber', 'broccoli'}, {'cucumber', 'broccoli'}, {'cucumber', 'broccoli'}, {'cucumber', 'broccoli'}]","{'cucumber': 2.5, 'broccoli': 2.5}","{'cucumber': 0.5, 'broccoli': 0.5}"
69,broccoli,5,Is the item you have a popular ingredient in soups and stews?,Yes.,"[{'broccoli', 'mushroom'}, {'broccoli', 'mushroom'}, {'broccoli', 'mushroom'}, {'broccoli', 'mushroom'}, {'cucumber', 'broccoli'}]","{'broccoli': 2.5, 'mushroom': 2.0, 'cucumber': 0.5}","{'broccoli': 0.5, 'mushroom': 0.4, 'cucumber': 0.1}"
69,broccoli,6,Is the item you have broccoli?,Yes! That's correct.,"[{'broccoli'}, {'broccoli'}, {'broccoli'}, {'broccoli'}, {'broccoli'}]",{'broccoli': 5.0},{'broccoli': 1.0}
70,onions,0,Is the item you have edible?,Yes.,"[{'pumpkin', 'onions', 'olive', 'potato'}, {'pumpkin', 'onions', 'olive', 'potato'}, {'pumpkin', 'onions', 'olive', 'potato'}, {'pumpkin', 'onions', 'olive', 'potato'}, {'pumpkin', 'onions', 'olive', 'potato'}]","{'pumpkin': 1.25, 'onions': 1.25, 'olive': 1.25, 'potato': 1.25}","{'pumpkin': 0.25, 'onions': 0.25, 'olive': 0.25, 'potato': 0.25}"
70,onions,1,Is the item a vegetable?,Yes.,"[{'pumpkin', 'onions', 'olive', 'potato'}, {'pumpkin', 'onions', 'potato'}, {'pumpkin', 'onion', 'potato'}, {'pumpkin', 'onions', 'olive', 'potato'}, {'pumpkin', 'onions', 'potato'}]","{'pumpkin': 1.4999999999999998, 'onions': 1.1666666666666665, 'olive': 0.5, 'potato': 1.4999999999999998, 'onion': 0.3333333333333333}","{'pumpkin': 0.3, 'onions': 0.2333, 'olive': 0.1, 'potato': 0.3, 'onion': 0.0667}"
70,onions,2,Is the item round and typically orange in color?,No.,"[{'pumpkin', 'onions', 'potato'}, {'pumpkin', 'onions', 'potato'}, {'pumpkin', 'onions', 'potato'}, {'pumpkin', 'onions', 'potato'}, {'pumpkin', 'onions', 'potato'}]","{'pumpkin': 1.6666666666666665, 'onions': 1.6666666666666665, 'potato': 1.6666666666666665}","{'pumpkin': 0.3333, 'onions': 0.3333, 'potato': 0.3333}"
70,onions,3,Is the item commonly used in salads or as a topping for pizzas?,Yes.,"[{'pumpkin', 'onions', 'potato'}, {'pumpkin', 'onion', 'potato'}, {'pumpkin', 'onions', 'potato'}, {'pumpkin', 'onions', 'potato'}, {'pumpkin', 'onions', 'potato'}]","{'pumpkin': 1.6666666666666665, 'onions': 1.3333333333333333, 'potato': 1.6666666666666665, 'onion': 0.3333333333333333}","{'pumpkin': 0.3333, 'onions': 0.2667, 'potato': 0.3333, 'onion': 0.0667}"
70,onions,4,Is the item typically green in color?,No.,"[{'pumpkin', 'onions', 'potato'}, {'pumpkin', 'onions', 'potato'}, {'pumpkin', 'onions', 'potato'}, {'pumpkin', 'onions', 'potato'}, {'pumpkin', 'onion', 'potato'}]","{'pumpkin': 1.6666666666666665, 'onions': 1.3333333333333333, 'potato': 1.6666666666666665, 'onion': 0.3333333333333333}","{'pumpkin': 0.3333, 'onions': 0.2667, 'potato': 0.3333, 'onion': 0.0667}"
70,onions,5,Is the item typically white or brown in color?,Yes.,"[{'pumpkin', 'onions', 'olive', 'potato', 'onion'}, {'pumpkin', 'onion', 'potato'}, {'onion', 'potato'}, {'pumpkin', 'onion', 'potato'}, {'onions', 'potato'}]","{'pumpkin': 0.8666666666666667, 'onions': 0.7, 'olive': 0.2, 'potato': 1.8666666666666665, 'onion': 1.3666666666666665}","{'pumpkin': 0.1733, 'onions': 0.14, 'olive': 0.04, 'potato': 0.3733, 'onion': 0.2733}"
70,onions,6,Is the item an onion?,Yes! That's correct.,"[{'onions', 'potato'}, {'onions', 'potato'}, {'onions', 'potato'}, {'onions', 'potato'}, {'onions', 'potato'}]","{'onions': 2.5, 'potato': 2.5}","{'onions': 0.5, 'potato': 0.5}"
71,cauliflower,0,Is the item you have in mind something that can be worn?,No.,"[{'cabbage', 'peas', 'cauliflower', 'beans'}, {'cabbage', 'peas', 'cauliflower', 'beans'}, {'cabbage', 'peas', 'cauliflower', 'beans'}, {'cabbage', 'peas', 'cauliflower', 'beans'}, {'cabbage', 'peas', 'cauliflower', 'beans'}]","{'cabbage': 1.25, 'peas': 1.25, 'cauliflower': 1.25, 'beans': 1.25}","{'cabbage': 0.25, 'peas': 0.25, 'cauliflower': 0.25, 'beans': 0.25}"
71,cauliflower,1,Is the item you have in mind a food?,Yes.,"[{'cabbage', 'peas', 'cauliflower', 'beans'}, {'cabbage', 'peas', 'cauliflower', 'beans'}, {'cabbage', 'peas', 'cauliflower', 'beans'}, {'cabbage', 'peas', 'cauliflower', 'beans'}, {'cabbage', 'peas', 'cauliflower', 'beans'}]","{'cabbage': 1.25, 'peas': 1.25, 'cauliflower': 1.25, 'beans': 1.25}","{'cabbage': 0.25, 'peas': 0.25, 'cauliflower': 0.25, 'beans': 0.25}"
71,cauliflower,2,Is the item you have in mind a vegetable?,Yes.,"[{'cabbage', 'peas', 'cauliflower', 'beans'}, {'cabbage', 'peas', 'cauliflower', 'beans'}, {'cabbage', 'peas', 'cauliflower', 'beans'}, {'cabbage', 'peas', 'cauliflower', 'beans'}, {'cabbage', 'peas', 'cauliflower', 'beans'}]","{'cabbage': 1.25, 'peas': 1.25, 'cauliflower': 1.25, 'beans': 1.25}","{'cabbage': 0.25, 'peas': 0.25, 'cauliflower': 0.25, 'beans': 0.25}"
71,cauliflower,3,Is the item you have in mind a member of the Brassica family?,Yes.,"[{'cabbage', 'peas', 'cauliflower', 'beans'}, {'cabbage', 'peas', 'cauliflower', 'beans'}, {'cabbage', 'peas', 'beans'}, {'cabbage', 'peas', 'cauliflower', 'beans'}, {'cabbage', 'peas', 'beans'}]","{'cabbage': 1.4166666666666665, 'peas': 1.4166666666666665, 'cauliflower': 0.75, 'beans': 1.4166666666666665}","{'cabbage': 0.2833, 'peas': 0.2833, 'cauliflower': 0.15, 'beans': 0.2833}"
71,cauliflower,4,Is the item you have in mind cauliflower?,Yes! That's correct.,"[{'cabbage', 'peas', 'beans'}, {'cauliflower'}, {'cabbage', 'peas', 'beans'}, {'cabbage', 'peas', 'beans'}, {'cabbage', 'peas', 'beans'}]","{'cabbage': 1.3333333333333333, 'peas': 1.3333333333333333, 'beans': 1.3333333333333333, 'cauliflower': 1.0}","{'cabbage': 0.2667, 'peas': 0.2667, 'beans': 0.2667, 'cauliflower': 0.2}"
72,spear,0,Is the item you have related to food?,No.,"[{'pumpkin', 'spear', 'shotgun', 'revolver', 'stick', 'prune'}, {'pumpkin', 'spear', 'shotgun', 'revolver', 'stick', 'prune'}, {'pumpkin', 'spear', 'shotgun', 'revolver', 'stick', 'prune'}, {'pumpkin', 'spear', 'shotgun', 'revolver', 'stick', 'prune'}, {'pumpkin', 'spear', 'shotgun', 'revolver', 'stick', 'prune'}]","{'pumpkin': 0.8333333333333333, 'spear': 0.8333333333333333, 'shotgun': 0.8333333333333333, 'revolver': 0.8333333333333333, 'stick': 0.8333333333333333, 'prune': 0.8333333333333333}","{'pumpkin': 0.1667, 'spear': 0.1667, 'shotgun': 0.1667, 'revolver': 0.1667, 'stick': 0.1667, 'prune': 0.1667}"
72,spear,1,Is the item you have a weapon?,Yes.,"[{'shotgun', 'revolver'}, {'stick', 'spear', 'shotgun', 'revolver'}, {'spear', 'shotgun', 'revolver'}, {'spear', 'shotgun', 'revolver'}, {'shotgun', 'revolver'}]","{'shotgun': 1.9166666666666665, 'revolver': 1.9166666666666665, 'stick': 0.25, 'spear': 0.9166666666666665}","{'shotgun': 0.3833, 'revolver': 0.3833, 'stick': 0.05, 'spear': 0.1833}"
72,spear,2,Is the item you have a firearm?,No.,"[{'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}, {'stick', 'spear'}]","{'stick': 2.5, 'spear': 2.5}","{'stick': 0.5, 'spear': 0.5}"
72,spear,3,Is the item you have a melee weapon?,Yes.,"[{'stick', 'spear'}, {'pumpkin', 'spear', 'shotgun', 'revolver', 'prune', 'stick'}, {'pumpkin', 'spear', 'shotgun', 'revolver', 'stick'}, {'stick', 'spear'}, {'pumpkin', 'spear', 'shotgun', 'revolver', 'stick'}]","{'stick': 1.5666666666666667, 'spear': 1.5666666666666667, 'pumpkin': 0.5666666666666667, 'shotgun': 0.5666666666666667, 'revolver': 0.5666666666666667, 'prune': 0.16666666666666666}","{'stick': 0.3133, 'spear': 0.3133, 'pumpkin': 0.1133, 'shotgun': 0.1133, 'revolver': 0.1133, 'prune': 0.0333}"
72,spear,4,Is the item you have a sharp object?,Yes.,"[{'spear', 'shotgun', 'revolver', 'stick'}, {'stick', 'spear'}, set(), {'pumpkin', 'spear', 'shotgun', 'revolver', 'stick'}, {'stick', 'spear'}]","{'spear': 1.45, 'shotgun': 0.45, 'revolver': 0.45, 'stick': 1.45, 'pumpkin': 0.2}","{'spear': 0.3625, 'shotgun': 0.1125, 'revolver': 0.1125, 'stick': 0.3625, 'pumpkin': 0.05}"
72,spear,5,Is the item you have a stick?,No.,"[set(), {'pumpkin', 'spear', 'shotgun', 'revolver', 'prune', 'stick'}, {'spear', 'shotgun', 'revolver', 'stick'}, {'pumpkin', 'spear', 'prune'}, {'spear', 'shotgun', 'revolver'}]","{'pumpkin': 0.5, 'spear': 1.0833333333333333, 'shotgun': 0.75, 'revolver': 0.75, 'prune': 0.5, 'stick': 0.41666666666666663}","{'pumpkin': 0.125, 'spear': 0.2708, 'shotgun': 0.1875, 'revolver': 0.1875, 'prune': 0.125, 'stick': 0.1042}"
72,spear,6,Is the item you have a spear?,Yes! That's correct.,"[{'spear'}, {'spear'}, {'spear'}, {'spear'}, {'spear'}]",{'spear': 5.0},{'spear': 1.0}
73,grenade,0,Is the item you have in mind a fruit?,No.,"[{'grenade', 'cherry', 'gun', 'rocket', 'cannon', 'raisin', 'plum'}, {'grenade', 'rocket', 'gun', 'cannon'}, {'grenade', 'cherry', 'gun', 'rocket', 'cannon', 'raisin', 'plum'}, {'grenade', 'rocket', 'gun', 'cannon'}, {'grenade', 'rocket', 'gun', 'cannon'}]","{'grenade': 1.0357142857142856, 'cherry': 0.2857142857142857, 'gun': 1.0357142857142856, 'rocket': 1.0357142857142856, 'cannon': 1.0357142857142856, 'raisin': 0.2857142857142857, 'plum': 0.2857142857142857}","{'grenade': 0.2071, 'cherry': 0.0571, 'gun': 0.2071, 'rocket': 0.2071, 'cannon': 0.2071, 'raisin': 0.0571, 'plum': 0.0571}"
73,grenade,1,Is the item you have in mind a weapon?,Yes.,"[{'grenade', 'rocket', 'gun', 'cannon'}, {'grenade', 'rocket', 'gun', 'cannon'}, {'grenade', 'rocket', 'gun', 'cannon'}, {'grenade', 'cannon', 'gun'}, {'grenade', 'rocket', 'gun', 'cannon'}]","{'grenade': 1.3333333333333333, 'rocket': 1.0, 'gun': 1.3333333333333333, 'cannon': 1.3333333333333333}","{'grenade': 0.2667, 'rocket': 0.2, 'gun': 0.2667, 'cannon': 0.2667}"
73,grenade,2,Is the item you have in mind typically handheld?,Yes.,"[{'grenade', 'cannon', 'gun'}, {'grenade', 'cannon', 'gun'}, {'grenade', 'cannon', 'gun'}, {'grenade', 'cannon', 'gun'}, {'grenade', 'cannon', 'gun'}]","{'grenade': 1.6666666666666665, 'cannon': 1.6666666666666665, 'gun': 1.6666666666666665}","{'grenade': 0.3333, 'cannon': 0.3333, 'gun': 0.3333}"
73,grenade,3,Is the item you have in mind a firearm?,No.,"[{'grenade', 'rocket', 'gun', 'cannon'}, {'grenade', 'cannon', 'gun'}, {'grenade', 'cannon', 'gun'}, {'grenade', 'cannon', 'gun'}, {'grenade', 'cannon', 'gun'}]","{'grenade': 1.583333333333333, 'rocket': 0.25, 'gun': 1.583333333333333, 'cannon': 1.583333333333333}","{'grenade': 0.3167, 'rocket': 0.05, 'gun': 0.3167, 'cannon': 0.3167}"
73,grenade,4,Is the item you have in mind an explosive device?,Yes.,"[{'grenade', 'rocket', 'cannon'}, {'grenade', 'rocket'}, {'grenade', 'rocket'}, {'grenade', 'rocket'}, {'grenade', 'rocket', 'gun', 'cannon'}]","{'grenade': 2.083333333333333, 'rocket': 2.083333333333333, 'cannon': 0.5833333333333333, 'gun': 0.25}","{'grenade': 0.4167, 'rocket': 0.4167, 'cannon': 0.1167, 'gun': 0.05}"
73,grenade,5,Is the item you have in mind commonly used for military purposes?,Yes.,"[{'grenade', 'cannon', 'gun'}, {'grenade', 'rocket', 'gun', 'cannon'}, {'grenade', 'cannon', 'gun'}, {'grenade', 'cannon', 'gun', 'rocket'}, {'grenade', 'rocket', 'cannon'}]","{'grenade': 1.4999999999999998, 'cannon': 1.4999999999999998, 'gun': 1.1666666666666665, 'rocket': 0.8333333333333333}","{'grenade': 0.3, 'cannon': 0.3, 'gun': 0.2333, 'rocket': 0.1667}"
73,grenade,6,Is the item you have in mind a grenade?,Yes! That's correct.,"[{'grenade', 'cannon', 'gun'}, {'grenade'}, {'grenade', 'cannon', 'gun', 'raisin'}, {'grenade', 'gun', 'rocket', 'cannon', 'raisin', 'plum'}, {'grenade'}]","{'grenade': 2.75, 'cannon': 0.7499999999999999, 'gun': 0.7499999999999999, 'raisin': 0.41666666666666663, 'rocket': 0.16666666666666666, 'plum': 0.16666666666666666}","{'grenade': 0.55, 'cannon': 0.15, 'gun': 0.15, 'raisin': 0.0833, 'rocket': 0.0333, 'plum': 0.0333}"
74,bomb,0,Is your item a fruit?,No.,"[{'pumpkin', 'stone', 'rock', 'crossbow', 'bomb', 'cherry'}, {'pumpkin', 'stone', 'rock', 'crossbow', 'bomb'}, {'pumpkin', 'stone', 'rock', 'crossbow', 'bomb'}, {'pumpkin', 'stone', 'rock', 'crossbow', 'bomb', 'cherry'}, {'pumpkin', 'stone', 'rock', 'crossbow', 'bomb'}]","{'pumpkin': 0.9333333333333333, 'stone': 0.9333333333333333, 'rock': 0.9333333333333333, 'crossbow': 0.9333333333333333, 'bomb': 0.9333333333333333, 'cherry': 0.3333333333333333}","{'pumpkin': 0.1867, 'stone': 0.1867, 'rock': 0.1867, 'crossbow': 0.1867, 'bomb': 0.1867, 'cherry': 0.0667}"
74,bomb,1,Is your item a non-living object?,Yes.,"[{'pumpkin', 'bomb', 'stone', 'rock'}, {'pumpkin', 'stone', 'bomb', 'rock'}, {'pumpkin', 'stone', 'rock', 'crossbow', 'bomb'}, {'pumpkin', 'stone', 'rock', 'crossbow', 'bomb'}, {'pumpkin', 'stone', 'bomb', 'rock'}]","{'pumpkin': 1.15, 'bomb': 1.15, 'stone': 1.15, 'rock': 1.15, 'crossbow': 0.4}","{'pumpkin': 0.23, 'bomb': 0.23, 'stone': 0.23, 'rock': 0.23, 'crossbow': 0.08}"
74,bomb,2,Is your item typically found outdoors?,Yes.,"[{'pumpkin', 'stone', 'bomb', 'rock'}, {'pumpkin', 'stone', 'rock'}, {'pumpkin', 'stone', 'bomb', 'rock'}, {'pumpkin', 'stone', 'bomb', 'rock'}, {'pumpkin', 'stone', 'rock'}]","{'pumpkin': 1.4166666666666665, 'stone': 1.4166666666666665, 'bomb': 0.75, 'rock': 1.4166666666666665}","{'pumpkin': 0.2833, 'stone': 0.2833, 'bomb': 0.15, 'rock': 0.2833}"
74,bomb,3,Is your item commonly used for decorative purposes?,No.,"[{'pumpkin', 'stone', 'rock'}, {'pumpkin', 'stone', 'rock'}, {'pumpkin', 'stone', 'rock'}, {'pumpkin', 'stone', 'bomb', 'rock'}, {'pumpkin', 'stone', 'rock'}]","{'pumpkin': 1.5833333333333333, 'stone': 1.5833333333333333, 'rock': 1.5833333333333333, 'bomb': 0.25}","{'pumpkin': 0.3167, 'stone': 0.3167, 'rock': 0.3167, 'bomb': 0.05}"
74,bomb,4,Is your item made of natural materials?,No.,"[{'crossbow', 'stone', 'rock'}, {'crossbow', 'stone', 'rock'}, {'crossbow', 'stone', 'rock'}, {'crossbow', 'stone', 'rock'}, {'stone', 'rock'}]","{'crossbow': 1.3333333333333333, 'stone': 1.8333333333333333, 'rock': 1.8333333333333333}","{'crossbow': 0.2667, 'stone': 0.3667, 'rock': 0.3667}"
74,bomb,5,Is your item made of metal?,Yes.,"[{'crossbow', 'stone', 'rock'}, {'crossbow', 'stone', 'rock'}, {'crossbow', 'stone', 'rock'}, {'crossbow', 'bomb'}, {'crossbow', 'stone', 'rock'}]","{'crossbow': 1.8333333333333333, 'stone': 1.3333333333333333, 'rock': 1.3333333333333333, 'bomb': 0.5}","{'crossbow': 0.3667, 'stone': 0.2667, 'rock': 0.2667, 'bomb': 0.1}"
74,bomb,6,Does your item have a sharp edge or point?,Yes.,"[{'crossbow', 'stone', 'rock'}, {'crossbow', 'bomb'}, {'crossbow', 'stone', 'rock'}, {'crossbow', 'stone', 'rock'}, {'crossbow', 'stone', 'bomb', 'rock'}]","{'crossbow': 1.7499999999999998, 'stone': 1.25, 'rock': 1.25, 'bomb': 0.75}","{'crossbow': 0.35, 'stone': 0.25, 'rock': 0.25, 'bomb': 0.15}"
74,bomb,7,Is your item a crossbow?,No.,"[{'crossbow', 'stone', 'bomb', 'rock'}, set(), {'crossbow', 'stone', 'rock'}, {'stone', 'bomb', 'rock'}, {'crossbow', 'stone', 'bomb', 'rock'}]","{'crossbow': 0.8333333333333333, 'stone': 1.1666666666666665, 'bomb': 0.8333333333333333, 'rock': 1.1666666666666665}","{'crossbow': 0.2083, 'stone': 0.2917, 'bomb': 0.2083, 'rock': 0.2917}"
74,bomb,8,Is your item a bomb?,Yes! That's correct.,"[{'bomb'}, {'crossbow', 'bomb'}, {'bomb'}, {'bomb'}, {'crossbow', 'stone', 'bomb', 'rock'}]","{'bomb': 3.75, 'crossbow': 0.75, 'stone': 0.25, 'rock': 0.25}","{'bomb': 0.75, 'crossbow': 0.15, 'stone': 0.05, 'rock': 0.05}"
76,rhubarb,0,Is the item you have an edible fruit?,No.,"[{'whip', 'pistol', 'crowbar', 'rifle'}, {'whip', 'crowbar', 'rifle', 'pistol', 'plum'}, {'whip', 'pistol', 'crowbar', 'rifle'}, {'whip', 'pistol', 'crowbar', 'rifle'}, {'whip', 'pistol', 'crowbar', 'rifle'}]","{'whip': 1.2, 'pistol': 1.2, 'crowbar': 1.2, 'rifle': 1.2, 'plum': 0.2}","{'whip': 0.24, 'pistol': 0.24, 'crowbar': 0.24, 'rifle': 0.24, 'plum': 0.04}"
76,rhubarb,1,Is the item you have a tool or weapon?,No.,"[{'apple', 'plum', 'peach'}, {'apple', 'plum'}, {'apple', 'plum', 'peach'}, {'apple', 'plum', 'peach'}, {'apple', 'plum'}]","{'apple': 1.9999999999999998, 'plum': 1.9999999999999998, 'peach': 1.0}","{'apple': 0.4, 'plum': 0.4, 'peach': 0.2}"
76,rhubarb,2,Is the item you have a living organism?,Yes.,"[{'rifle', 'apple', 'plum', 'crowbar', 'peach', 'pistol', 'whip', 'rhubarb'}, {'rifle', 'apple', 'plum', 'crowbar', 'peach', 'pistol', 'whip', 'rhubarb'}, {'rifle', 'apple', 'plum', 'crowbar', 'peach', 'pistol', 'whip', 'rhubarb'}, {'rifle', 'apple', 'plum', 'crowbar', 'peach', 'pistol', 'whip', 'rhubarb'}, {'rifle', 'apple', 'plum', 'crowbar', 'peach', 'pistol', 'whip', 'rhubarb'}]","{'rifle': 0.625, 'apple': 0.625, 'plum': 0.625, 'crowbar': 0.625, 'peach': 0.625, 'pistol': 0.625, 'whip': 0.625, 'rhubarb': 0.625}","{'rifle': 0.125, 'apple': 0.125, 'plum': 0.125, 'crowbar': 0.125, 'peach': 0.125, 'pistol': 0.125, 'whip': 0.125, 'rhubarb': 0.125}"
76,rhubarb,3,Is the item you have a bird?,No.,"[{'whip', 'crowbar', 'rifle', 'pistol', 'rhubarb'}, {'rhubarb', 'apple', 'plum'}, {'rhubarb', 'apple', 'plum'}, {'rhubarb', 'apple', 'plum'}, {'rhubarb', 'apple', 'plum', 'peach'}]","{'whip': 0.2, 'crowbar': 0.2, 'rifle': 0.2, 'pistol': 0.2, 'rhubarb': 1.45, 'apple': 1.25, 'plum': 1.25, 'peach': 0.25}","{'whip': 0.04, 'crowbar': 0.04, 'rifle': 0.04, 'pistol': 0.04, 'rhubarb': 0.29, 'apple': 0.25, 'plum': 0.25, 'peach': 0.05}"
76,rhubarb,4,Is the item you have a plant?,Yes.,"[{'rhubarb', 'apple', 'plum'}, {'rhubarb', 'apple', 'plum', 'peach'}, {'rifle', 'apple', 'plum', 'crowbar', 'peach', 'pistol', 'whip', 'rhubarb'}, {'rhubarb', 'apple', 'plum'}, {'whip', 'crowbar', 'rifle', 'pistol', 'rhubarb'}]","{'rhubarb': 1.2416666666666665, 'apple': 1.0416666666666665, 'plum': 1.0416666666666665, 'peach': 0.375, 'rifle': 0.325, 'crowbar': 0.325, 'pistol': 0.325, 'whip': 0.325}","{'rhubarb': 0.2483, 'apple': 0.2083, 'plum': 0.2083, 'peach': 0.075, 'rifle': 0.065, 'crowbar': 0.065, 'pistol': 0.065, 'whip': 0.065}"
76,rhubarb,5,Is the item you have a perennial plant?,Yes.,"[{'rhubarb', 'apple', 'plum'}, {'rhubarb', 'plum'}, {'rhubarb'}, {'rhubarb', 'apple', 'plum'}, {'rhubarb', 'plum'}]","{'rhubarb': 2.6666666666666665, 'apple': 0.6666666666666666, 'plum': 1.6666666666666665}","{'rhubarb': 0.5333, 'apple': 0.1333, 'plum': 0.3333}"
76,rhubarb,6,Is the item you have used for culinary purposes?,Yes.,"[{'rhubarb'}, set(), {'rhubarb'}, {'rhubarb', 'plum'}, {'rhubarb'}]","{'rhubarb': 3.5, 'plum': 0.5}","{'rhubarb': 0.875, 'plum': 0.125}"
76,rhubarb,7,Is the item you have commonly used as a vegetable?,Yes.,"[{'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}]",{'rhubarb': 5.0},{'rhubarb': 1.0}
76,rhubarb,8,Is the item you have rhubarb?,Yes! That's correct.,"[{'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}, {'rhubarb'}]",{'rhubarb': 5.0},{'rhubarb': 1.0}
77,tomato,0,Is your item edible?,Yes.,"[{'grape', 'rhubarb', 'tomato', 'honeydew'}, {'grape', 'rhubarb', 'tomato', 'honeydew'}, {'grape', 'tomato', 'honeydew'}, {'grape', 'rhubarb', 'tomato', 'honeydew'}, {'grape', 'rhubarb', 'tomato', 'honeydew'}]","{'grape': 1.3333333333333333, 'rhubarb': 1.0, 'tomato': 1.3333333333333333, 'honeydew': 1.3333333333333333}","{'grape': 0.2667, 'rhubarb': 0.2, 'tomato': 0.2667, 'honeydew': 0.2667}"
77,tomato,1,Is your item a fruit?,Yes.,"[{'tomato', 'grape', 'honeydew'}, {'tomato', 'grape', 'honeydew'}, {'tomato', 'grape', 'honeydew'}, {'tomato', 'grape', 'honeydew'}, {'tomato', 'grape', 'honeydew'}]","{'tomato': 1.6666666666666665, 'grape': 1.6666666666666665, 'honeydew': 1.6666666666666665}","{'tomato': 0.3333, 'grape': 0.3333, 'honeydew': 0.3333}"
77,tomato,2,Is your item typically red or orange in color when ripe?,Yes.,"[{'grape', 'tomato', 'honeydew'}, {'grape', 'tomato'}, {'grape', 'tomato'}, {'grape', 'tomato', 'honeydew'}, {'grape', 'tomato', 'honeydew'}]","{'grape': 1.9999999999999998, 'tomato': 1.9999999999999998, 'honeydew': 1.0}","{'grape': 0.4, 'tomato': 0.4, 'honeydew': 0.2}"
77,tomato,3,Is your item a tomato?,Yes! That's correct.,"[{'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}]",{'tomato': 5.0},{'tomato': 1.0}
78,missile,0,Is your item a type of food?,No.,"[{'bazooka', 'missile', 'catapult', 'slingshot'}, {'bazooka', 'missile', 'catapult', 'slingshot'}, {'bazooka', 'missile', 'catapult', 'slingshot'}, {'bazooka', 'missile', 'catapult', 'slingshot'}, {'bazooka', 'missile', 'catapult', 'slingshot'}]","{'bazooka': 1.25, 'missile': 1.25, 'catapult': 1.25, 'slingshot': 1.25}","{'bazooka': 0.25, 'missile': 0.25, 'catapult': 0.25, 'slingshot': 0.25}"
78,missile,1,Is your item a weapon?,Yes.,"[{'bazooka', 'missile', 'catapult', 'slingshot'}, {'bazooka', 'missile', 'catapult', 'slingshot'}, {'bazooka', 'missile', 'catapult', 'slingshot'}, {'bazooka', 'missile', 'catapult', 'slingshot'}, {'bazooka', 'missile', 'catapult', 'slingshot'}]","{'bazooka': 1.25, 'missile': 1.25, 'catapult': 1.25, 'slingshot': 1.25}","{'bazooka': 0.25, 'missile': 0.25, 'catapult': 0.25, 'slingshot': 0.25}"
78,missile,2,Is your item a projectile weapon?,Yes.,"[{'bazooka', 'missile', 'catapult', 'slingshot'}, {'bazooka', 'missile', 'catapult', 'slingshot'}, {'bazooka', 'missile', 'catapult', 'slingshot'}, {'bazooka', 'missile', 'catapult', 'slingshot'}, {'bazooka', 'missile', 'catapult', 'slingshot'}]","{'bazooka': 1.25, 'missile': 1.25, 'catapult': 1.25, 'slingshot': 1.25}","{'bazooka': 0.25, 'missile': 0.25, 'catapult': 0.25, 'slingshot': 0.25}"
78,missile,3,Is your item a long-range projectile weapon?,Yes.,"[{'bazooka', 'missile', 'catapult'}, {'bazooka', 'missile', 'catapult', 'slingshot'}, {'catapult', 'bazooka', 'missile', 'slingshot'}, {'catapult', 'bazooka', 'missile', 'slingshot'}, {'catapult', 'bazooka', 'missile', 'slingshot'}]","{'bazooka': 1.3333333333333333, 'missile': 1.3333333333333333, 'catapult': 1.3333333333333333, 'slingshot': 1.0}","{'bazooka': 0.2667, 'missile': 0.2667, 'catapult': 0.2667, 'slingshot': 0.2}"
78,missile,4,Is your item a missile?,Yes! That's correct.,"[{'missile'}, {'missile'}, {'missile'}, {'missile'}, {'missile'}]",{'missile': 5.0},{'missile': 1.0}
